fac_heduc_12-15,fac_heduc_16+,fac_heduc_<12,fac_heblack_No,fac_heblack_Yes,fac_mixed_No,fac_mixed_Yes,time,event
0.0,0.0,1.0,1.0,0.0,1.0,0.0,19.347,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.591,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.591,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,32.033,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.42,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.918,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.251,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.793,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.025,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,25.555,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,32.394,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.114,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,34.001,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,30.094,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,45.944,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,24.794,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,39.959,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,38.702,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.812,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,57.919,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.003,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,11.671,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.483,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.807,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,18.01,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,28.252,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.328,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.2505,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.548,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.548,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.5945,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.063,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.7495,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,30.251,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.131,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.869,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.9145,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,23.488,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,30.166,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.001,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0005,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.11,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,22.4995,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.7505,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,38.33,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.93,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.167,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.3315,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.993,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0805,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.832,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,46.806,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.444,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.738,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.838,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.185,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.42,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.422,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,36.474,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,36.474,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,42.924,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,42.924,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,32.986,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.548,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.664,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.404,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.504,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,42.834,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.838,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.332,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.838,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.626,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.194,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.047,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,46.333,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,45.749,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,35.584,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,28.999,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.001,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.7385,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.266,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.419,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.001,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.667,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,25.027,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.003,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,39.023,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,29.218,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.638,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.551,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.9155,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.422,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.139,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,43.929,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.505,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.546,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,58.916,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.999,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,21.999,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.998,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,62.861,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.079,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,35.937,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,38.001,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.013,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,39.001,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.86,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,29.35,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,27.997,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.001,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,30.749,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.503,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.246,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,54.749,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.5425,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,28.8025,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,20.756,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.937,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.8435,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.4195,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.1685,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.523,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.833,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.166,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.199,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,22.322,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,42.604,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.138,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.496,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,54.338,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,54.001,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.585,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,37.823,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,39.05,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.999,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.002,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.771,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.673,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.916,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,10.245,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,41.999,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,40.903,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.818,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.664,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.502,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,41.173,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,17.889,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.221,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,22.782,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.693,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.323,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.062,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.116,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.588,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.064,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.496,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.523,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.42,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.42,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0445,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.441,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.111,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.646,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,27.918,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.084,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5875,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.998,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.867,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,41.848,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.834,1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.504,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.694,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,50.007,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.235,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.51,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,52.578,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.411,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.706,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.016,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.349,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.998,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.085,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.708,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.752,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.504,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.741,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.784,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.664,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.697,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.903,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,20.9175,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.051,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,22.376,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.939,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.001,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.163,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.749,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.047,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.634,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.466,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.6815,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.723,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.517,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.723,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.686,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,49.999,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,50.864,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,37.517,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.183,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,43.874,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,67.255,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.718,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,20.843,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.873,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,33.415,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.997,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,28.999,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,41.251,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.079,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,31.179,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,45.547,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,33.5795,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,17.016,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.227,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,17.016,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.9505,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,55.669,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,40.452,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.075,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.293,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,33.665,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,37.895,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.943,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.4835,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.244,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.061,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.832,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.168,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.665,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,59.384,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.726,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,15.039,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.4605,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.505,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,24.876,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.647,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,28.999,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,40.868,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,39.918,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.902,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.915,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,20.022,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.142,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,48.862,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,22.376,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.824,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,46.086,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,37.752,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.835,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.3685,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.9605,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,23.496,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,48.32,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.833,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.732,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,15.012,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,13.834,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.3755,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,73.068,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.267,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.1965,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.997,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,42.461,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,46.04,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.04,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.3735,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,51.852,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,30.7255,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,35.619,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.754,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.579,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.1635,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,47.833,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.665,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,38.103,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,23.951,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,23.951,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,36.0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,44.999,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,33.793,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.722,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.9075,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.082,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,50.379,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,20.7475,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.7465,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.405,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,45.626,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.14,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.818,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.208,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.586,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.675,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.95,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.492,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,17.999,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.747,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,51.291,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,10.305,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.577,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.9125,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,41.503,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.069,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.069,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.767,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.873,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.498,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.527,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.919,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.843,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.999,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,47.943,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.998,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.145,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.497,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.744,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,43.001,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,49.248,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.999,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,43.997,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.041,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.926,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.42,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.085,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.7745,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.252,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,31.34,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,31.34,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.027,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,43.581,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.83,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.872,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0725,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.42,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,44.435,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.935,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.001,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,29.982,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.79,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.79,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.032,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,46.762,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.624,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,26.42,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,32.545,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.926,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,53.749,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.998,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.157,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,53.391,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.667,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,54.226,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,19.94,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.58,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.162,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,18.338,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.611,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,39.422,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.649,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.569,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.498,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,46.653,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,48.895,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.278,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.278,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.114,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,32.422,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,48.463,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.167,0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,22.497,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.996,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,35.253,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.653,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.653,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.829,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,43.001,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,43.001,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,54.067,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,54.831,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,42.004,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.372,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.003,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,38.001,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.525,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.463,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,49.629,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,33.309,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.796,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,19.499,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.001,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.166,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,36.082,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.634,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.2485,1
