fac_heduc_12-15,fac_heduc_16+,fac_heduc_<12,fac_heblack_No,fac_heblack_Yes,fac_mixed_No,fac_mixed_Yes,time,event
0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.591,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.639,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,32.394,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.114,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,34.001,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,30.094,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,45.944,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,39.959,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.812,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.3335,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.003,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,15.5465,1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,11.671,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.498,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.483,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.991,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.707,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,28.252,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.714,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.328,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.122,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.548,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.723,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,13.1005,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.548,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.5945,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.063,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,30.251,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.131,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.869,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.2715,1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,22.7995,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.9145,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,23.488,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,30.166,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.842,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.11,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,50.919,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.719,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,38.33,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.373,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.048,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0005,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.9885,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.167,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.3315,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.993,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.116,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,20.381,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.832,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.843,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.444,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.738,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.838,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.185,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.42,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.422,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,36.474,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,36.474,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,42.924,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,42.924,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.913,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.752,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.664,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,38.595,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,38.587,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.404,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.504,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,42.834,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.838,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.332,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.838,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,32.83,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.172,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.172,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.047,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,45.749,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,35.584,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,28.999,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.702,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,50.084,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.7385,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.266,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,49.588,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.419,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.001,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.667,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,25.027,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.003,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,39.023,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.638,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.551,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.9155,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.422,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.139,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,43.929,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.505,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.546,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,58.916,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.667,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,22.935,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.999,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,21.999,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,45.437,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.998,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.914,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.152,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.42,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,35.937,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.186,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.997,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.013,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,39.001,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.86,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,29.35,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,27.997,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.001,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,30.749,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,33.919,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.5425,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.817,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,20.756,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.937,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.55,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.8435,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.4195,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.1685,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.639,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.523,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.477,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.8315,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.166,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.199,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.336,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,22.322,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,42.604,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.496,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,54.338,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,54.001,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.585,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,24.994,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.999,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.771,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.916,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.991,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,10.245,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,15.915,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,41.999,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,41.999,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,40.903,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.818,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.999,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.664,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.502,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,41.173,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,17.889,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,22.782,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,40.107,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.693,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.995,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.062,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.116,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.588,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.064,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.496,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.523,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.58,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.42,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.42,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.441,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,27.918,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.178,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.897,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.084,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.922,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.998,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,17.706,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.867,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,41.848,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,41.848,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.834,1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.504,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.759,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.694,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.636,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.235,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,29.246,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.572,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.51,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,52.578,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.411,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.016,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.842,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.349,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.349,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.998,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.428,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.085,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.752,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.414,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.504,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,45.867,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.784,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.664,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.697,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,20.9175,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.254,1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,22.376,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.001,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.163,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.919,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.047,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.466,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.6815,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.723,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.9915,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.517,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.686,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,49.999,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,50.864,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.183,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.984,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,67.255,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.718,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,20.843,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,33.415,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.997,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,28.999,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,41.251,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,38.943,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.079,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,31.179,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,45.547,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,17.016,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.227,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,17.016,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,40.452,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.668,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.9265,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.293,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,33.665,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,37.895,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.943,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,30.998,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,30.998,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.4835,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.061,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.168,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.665,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,59.384,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.726,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,15.039,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.7475,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.4605,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.505,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.796,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.672,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.647,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,28.999,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,40.868,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,39.918,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.902,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.915,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.452,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,28.78,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.581,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.029,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,20.022,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.142,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,29.914,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,48.862,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,22.376,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.824,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,46.086,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.765,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.3685,1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,48.32,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.833,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.833,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.732,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,15.012,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,44.339,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.3755,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,73.068,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,28.1245,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,28.0875,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,41.689,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.001,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.001,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.997,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,42.461,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,46.04,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.04,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.3735,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,51.852,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.652,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.754,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,28.0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9135,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.4345,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,46.004,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.579,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.1635,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,47.833,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.665,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,37.418,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,23.951,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,23.951,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,33.793,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.722,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,15.001,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.082,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,20.7475,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.405,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.405,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,47.08,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,45.626,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.14,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.818,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,23.655,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.208,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,13.8345,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.586,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.675,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.95,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.492,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,17.999,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,14.998,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.799,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,11.5425,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.747,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,51.291,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.136,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.9125,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.666,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.767,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.873,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.498,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.527,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.919,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.843,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,47.543,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.999,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.145,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.793,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.497,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.744,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,43.001,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,43.001,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.255,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,24.999,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,43.997,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.041,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,17.591,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.42,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.085,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.7745,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.252,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,31.34,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,31.34,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.027,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,43.581,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.83,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0725,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.42,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,44.435,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,21.038,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.935,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.001,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,29.982,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.79,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.79,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.032,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,46.762,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.624,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,26.42,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.926,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,53.749,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.157,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,53.391,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.667,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,54.226,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,19.94,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.58,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,27.997,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,18.338,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.611,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.752,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,39.422,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.649,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,48.895,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.278,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.278,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,62.752,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,32.422,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,48.463,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.167,0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,22.497,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.996,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.001,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,35.253,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.653,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.7285,1
